request_id,account,ea_session,symbol,server_time,session_code,killzone_code,action,final_category,final_category_detail,category,reason,events,prior_request_id,prior_age_minutes,ttl_minutes,decision_tier,decision_source,decision_state,python_final_allow,model_family,recorded,final_resolver_reason,adjudicator_ran,analyst_selected_state,consumed_sweep_all_candidates
591813800_1786509126_394060796_1786511094_#Japan225_20810,591813800,591813800_1786509126_394060796,#Japan225,1786511094,ASIA,NK,CALL,REQUIRED_NEW_DECISION,meaningful_change,REQUIRED_NEW_DECISION,meaningful_change,new_candidate|candidate_state:fvg_execution_class+fvg_mid_mitigated+fvg_mitigation_state+fvg_touched,591813800_1786509126_394060796_1786510154_#Japan225_19134,15.683333333333334,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,other,stored,qualitative_dispute_unresolved,True,ABSTAIN,
591813800_1786671926_29787281_1786672895_#Japan225_18699,591813800,591813800_1786671926_29787281,#Japan225,1786672895,NY,NK,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,identity:decision_input_hash+python.model_id+runtime_input_hash|session_transition|request_state:po3.context_tier+po3.developing_bos+po3.has_bos+po3.htf_bos+po3.ltf_choch+po3.ltf_mss+po3.po3_state+po3.structure_type+po3.t_bos+po3.t_disp+po3.t_sweep|new_candidate,591813800_1786509126_394060796_1786511094_#Japan225_20810,2696.6833333333334,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,qualitative_block_upheld,True,ABSTAIN,
591813800_1786671926_29787281_1786673812_#Japan225_19426,591813800,591813800_1786671926_29787281,#Japan225,1786673811,NY,NK,CALL,OTHER_REQUIRED,borderline_prior_requires_fresh_review,OTHER_REQUIRED,borderline_prior_requires_fresh_review,,591813800_1786671926_29787281_1786672895_#Japan225_18699,15.266666666666667,0.0,FULL_STRUCTURED,ai_rejected,REJECT,False,luna,stored,qualitative_block_upheld,True,REJECT,
591813800_1786676046_33908046_1786676096_#Japan225_2798,591813800,591813800_1786676046_33908046,#Japan225,1786676096,NY,NK,CALL,OTHER_REQUIRED,decisive_prior_ttl_expired,OTHER_REQUIRED,decisive_prior_ttl_expired,,591813800_1786671926_29787281_1786673812_#Japan225_19426,38.083333333333336,7.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,qualitative_block_upheld,True,ABSTAIN,
591813800_1786676046_33908046_1786677932_#Japan225_30502,591813800,591813800_1786676046_33908046,#Japan225,1786677931,ASIA,NK,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,session_transition,591813800_1786676046_33908046_1786676096_#Japan225_2798,30.583333333333332,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,qualitative_block_upheld,True,ABSTAIN,
591813800_1786681844_39706125_1786681988_#Japan225_19858,591813800,591813800_1786681844_39706125,#Japan225,1786681988,ASIA,NK,CALL,OTHER_REQUIRED,borderline_prior_requires_fresh_review,OTHER_REQUIRED,borderline_prior_requires_fresh_review,,591813800_1786676046_33908046_1786677932_#Japan225_30502,67.61666666666666,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,qualitative_block_upheld,True,ABSTAIN,
591813800_1786681844_39706125_1786683829_#Japan225_23500,591813800,591813800_1786681844_39706125,#Japan225,1786683828,ASIA,NK,CALL,OTHER_REQUIRED,borderline_prior_requires_fresh_review,OTHER_REQUIRED,borderline_prior_requires_fresh_review,,591813800_1786681844_39706125_1786681988_#Japan225_19858,30.666666666666668,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,qualitative_block_upheld,True,ABSTAIN,
591813800_1786681844_39706125_1786684750_#Japan225_23924,591813800,591813800_1786681844_39706125,#Japan225,1786684750,ASIA,NK,CALL,OTHER_REQUIRED,borderline_prior_requires_fresh_review,OTHER_REQUIRED,borderline_prior_requires_fresh_review,,591813800_1786681844_39706125_1786683829_#Japan225_23500,15.366666666666667,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,qualitative_block_upheld,True,ABSTAIN,
591813800_1786691416_49279437_1786691526_#Japan225_11008,591813800,591813800_1786691416_49279437,#Japan225,1786691525,ASIA,NK,CALL,UNKNOWN,no_archived_decision,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,new_candidate,591813800_1786681844_39706125_1786684750_#Japan225_23924,112.91666666666667,0.0,,,,False,unknown,,,False,,
591813800_1786744136_102001000_1786750585_#Japan225_12585,591813800,591813800_1786744136_102001000,#Japan225,1786750584,NY,K,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,session_transition|killzone_transition|new_candidate,591813800_1786681844_39706125_1786684750_#Japan225_23924,1097.2333333333333,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,qualitative_block_upheld,True,ABSTAIN,
591813800_1786744136_102001000_1786751503_#Japan225_3532,591813800,591813800_1786744136_102001000,#Japan225,1786751502,NY,K,CALL,OTHER_REQUIRED,borderline_prior_requires_fresh_review,OTHER_REQUIRED,borderline_prior_requires_fresh_review,,591813800_1786744136_102001000_1786750585_#Japan225_12585,15.3,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,qualitative_block_upheld,True,ABSTAIN,
591813800_1788540249_79807218_1788540288_#Japan225_11305,591813800,591813800_1788540249_79807218,#Japan225,1788540288,LON,NK,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,identity:contract_manifest_hash+decision_input_hash+python.family_profile_version+runtime_input_hash|session_transition|killzone_transition|request_state:po3.htf_choch+po3.htf_mss+po3.liquidity_kind+po3.ltf_choch+po3.ltf_mss+po3.structure_type+po3.t_bos+po3.t_disp+po3.t_sweep|new_candidate,591813800_1786744136_102001000_1786751503_#Japan225_3532,29813.1,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,qualitative_block_upheld,True,ABSTAIN,
591813800_1788767771_50878171_1788767799_#Japan225_27129,591813800,591813800_1788767771_50878171,#Japan225,1788767798,ASIA,NK,CALL,UNKNOWN,no_archived_decision,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,identity:decision_input_hash+runtime_input_hash|session_transition|new_candidate,591813800_1788540249_79807218_1788540288_#Japan225_11305,3791.8333333333335,0.0,,,,False,unknown,,,False,,
591813800_1788767828_50935000_1788767839_#Japan225_16301,591813800,591813800_1788767828_50935000,#Japan225,1788767838,ASIA,NK,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,identity:decision_input_hash+python.model_id+python.provider_id+runtime_input_hash|session_transition|new_candidate,591813800_1788540249_79807218_1788540288_#Japan225_11305,3792.5,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,other,stored,qualitative_block_upheld,True,ABSTAIN,
591813800_1788767828_50935000_1788772406_#Japan225_15384,591813800,591813800_1788767828_50935000,#Japan225,1788772405,ASIA,NK,CALL,REQUIRED_NEW_DECISION,prior_decision_approved_never_reused,REQUIRED_NEW_DECISION,prior_decision_approved_never_reused,,591813800_1788767828_50935000_1788767839_#Japan225_16301,76.11666666666666,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,other,stored,qualitative_dispute_unresolved,True,ABSTAIN,
591813800_1788767828_50935000_1788775132_#Japan225_26670,591813800,591813800_1788767828_50935000,#Japan225,1788775131,ASIA,NK,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,identity:python.model_id+python.provider_id|new_candidate,591813800_1788767828_50935000_1788772406_#Japan225_15384,45.43333333333333,0.0,DEGRADED_NON_TRADING,structured_response_invalid,REJECT,False,other,non_full_structured_decision,,False,,
591813800_1788767828_50935000_1788777858_#Japan225_31275,591813800,591813800_1788767828_50935000,#Japan225,1788777858,ASIA,NK,CALL,OTHER_REQUIRED,borderline_prior_requires_fresh_review,OTHER_REQUIRED,borderline_prior_requires_fresh_review,,591813800_1788767828_50935000_1788772406_#Japan225_15384,90.88333333333334,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,other,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
591813800_1788767828_50935000_1788780586_#Japan225_15969,591813800,591813800_1788767828_50935000,#Japan225,1788780585,ASIA,NK,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,identity:python.model_id+python.provider_id|new_candidate,591813800_1788767828_50935000_1788777858_#Japan225_31275,45.45,0.0,DEGRADED_NON_TRADING,provider_deadline_exceeded,REJECT,False,other,non_full_structured_decision,,False,,
591813800_1788767828_50935000_1788784222_#Japan225_14112,591813800,591813800_1788767828_50935000,#Japan225,1788784222,ASIA,K,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,identity:python.model_id+python.provider_id|killzone_transition|new_candidate,591813800_1788767828_50935000_1788777858_#Japan225_31275,106.06666666666666,0.0,DEGRADED_NON_TRADING,structured_response_invalid,REJECT,False,other,non_full_structured_decision,,False,,
591813800_1788796160_79268421_1788796170_#Japan225_29002,591813800,591813800_1788796160_79268421,#Japan225,1788796170,LON,NK,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,session_transition,591813800_1788767828_50935000_1788777858_#Japan225_31275,305.2,0.0,FULL_STRUCTURED,ai_approved,APPROVE,True,other,stored,analyst_approve_critic_pass,False,APPROVE,
591813800_1788837043_120154281_1788853968_#Japan225_31888,591813800,591813800_1788837043_120154281,#Japan225,1788853967,ASIA,NK,CALL,REQUIRED_NEW_DECISION,prior_decision_approved_never_reused,REQUIRED_NEW_DECISION,prior_decision_approved_never_reused,,591813800_1788796160_79268421_1788796170_#Japan225_29002,963.2833333333333,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
591813800_1788837043_120154281_1788855175_#Japan225_376,591813800,591813800_1788837043_120154281,#Japan225,1788855174,ASIA,NK,CALL,REQUIRED_NEW_DECISION,meaningful_change,REQUIRED_NEW_DECISION,meaningful_change,candidate_state:fvg_execution_class+fvg_mid_mitigated+fvg_mitigation_state+fvg_touched,591813800_1788837043_120154281_1788853968_#Japan225_31888,20.116666666666667,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,qualitative_dispute_unresolved,True,ABSTAIN,
591813800_1788837043_120154281_1788856384_#Japan225_19294,591813800,591813800_1788837043_120154281,#Japan225,1788856383,ASIA,NK,CALL,REQUIRED_NEW_DECISION,meaningful_change,REQUIRED_NEW_DECISION,meaningful_change,new_candidate,591813800_1788837043_120154281_1788855175_#Japan225_376,20.15,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,qualitative_block_upheld,True,ABSTAIN,
591813800_1788837043_120154281_1788857593_#Japan225_1366,591813800,591813800_1788837043_120154281,#Japan225,1788857593,ASIA,NK,CALL,REQUIRED_NEW_DECISION,prior_decision_approved_never_reused,REQUIRED_NEW_DECISION,prior_decision_approved_never_reused,,591813800_1788837043_120154281_1788856384_#Japan225_19294,20.166666666666668,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
591813800_1788837043_120154281_1788860011_#Japan225_18071,591813800,591813800_1788837043_120154281,#Japan225,1788860010,ASIA,NK,CALL,PREDETERMINED_OUTCOME,python_hard_pre_gate_already_skips_provider,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,identity:python.model_id+python.provider_id|new_candidate,591813800_1788837043_120154281_1788857593_#Japan225_1366,40.28333333333333,0.0,DEGRADED_NON_TRADING,hard_pre_gate,REJECT,False,other,non_full_structured_decision,,False,,
591813800_1788837043_120154281_1788860615_#Japan225_16083,591813800,591813800_1788837043_120154281,#Japan225,1788860615,ASIA,NK,CALL,PREDETERMINED_OUTCOME,python_hard_pre_gate_already_skips_provider,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,identity:python.model_id+python.provider_id|new_candidate,591813800_1788837043_120154281_1788857593_#Japan225_1366,50.36666666666667,0.0,DEGRADED_NON_TRADING,hard_pre_gate,REJECT,False,other,non_full_structured_decision,,False,,
591813800_1788925102_208218984_1788937283_#Japan225_13476,591813800,591813800_1788925102_208218984,#Japan225,1788937283,ASIA,NK,CALL,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,SCHEDULED_REVIEW_WITH_MEANINGFUL_CHANGE,meaningful_change,identity:contract_manifest_hash+decision_input_hash+python.family_profile_version+python.model_id+python.provider_id+runtime_input_hash|request_state:po3.context_tier+po3.developing_bos+po3.has_bos+po3.has_follow_through+po3.htf_bos+po3.htf_choch+po3.htf_mss+po3.ltf_choch+po3.ltf_mss+po3.po3_state+po3.structure_type+po3.t_bos+po3.t_disp+po3.t_sweep|new_candidate,591813800_1788837043_120154281_1788857593_#Japan225_1366,1328.1666666666667,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,qualitative_dispute_unresolved,True,ABSTAIN,
591813800_1788925102_208218984_1788938495_#Japan225_6812,591813800,591813800_1788925102_208218984,#Japan225,1788938495,ASIA,NK,CALL,REQUIRED_NEW_DECISION,meaningful_change,REQUIRED_NEW_DECISION,meaningful_change,new_candidate,591813800_1788925102_208218984_1788937283_#Japan225_13476,20.2,0.0,FULL_STRUCTURED,ai_rejected,REJECT,False,luna,stored,analyst_reject,False,REJECT,
591813800_1788925102_208218984_1788939708_#Japan225_12747,591813800,591813800_1788925102_208218984,#Japan225,1788939708,ASIA,NK,CALL,OTHER_REQUIRED,borderline_prior_requires_fresh_review,OTHER_REQUIRED,borderline_prior_requires_fresh_review,,591813800_1788925102_208218984_1788938495_#Japan225_6812,20.216666666666665,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
591813800_1788925102_208218984_1788940312_#Japan225_5861,591813800,591813800_1788925102_208218984,#Japan225,1788940312,ASIA,NK,CALL,REQUIRED_NEW_DECISION,meaningful_change,REQUIRED_NEW_DECISION,meaningful_change,new_candidate,591813800_1788925102_208218984_1788939708_#Japan225_12747,10.066666666666666,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
591813800_1788925102_208218984_1788940923_#Japan225_19734,591813800,591813800_1788925102_208218984,#Japan225,1788940922,ASIA,NK,REUSE,UNCHANGED_STATE,unchanged_decisive_non_approval_within_ttl,UNCHANGED_STATE,unchanged_decisive_non_approval_within_ttl,,591813800_1788925102_208218984_1788940312_#Japan225_5861,10.166666666666666,30.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
591813800_1788925102_208218984_1788942144_#Japan225_21637,591813800,591813800_1788925102_208218984,#Japan225,1788942143,ASIA,NK,CALL,OTHER_REQUIRED,decisive_prior_ttl_expired,OTHER_REQUIRED,decisive_prior_ttl_expired,,591813800_1788925102_208218984_1788940312_#Japan225_5861,30.516666666666666,30.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
591813800_1788925102_208218984_1788943364_#Japan225_15057,591813800,591813800_1788925102_208218984,#Japan225,1788943363,ASIA,NK,CALL,OTHER_REQUIRED,borderline_prior_requires_fresh_review,OTHER_REQUIRED,borderline_prior_requires_fresh_review,,591813800_1788925102_208218984_1788942144_#Japan225_21637,20.333333333333332,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,qualitative_dispute_unresolved,True,ABSTAIN,
591813800_1788925102_208218984_1788943973_#Japan225_10730,591813800,591813800_1788925102_208218984,#Japan225,1788943973,ASIA,NK,CALL,REQUIRED_NEW_DECISION,meaningful_change,REQUIRED_NEW_DECISION,meaningful_change,new_candidate,591813800_1788925102_208218984_1788943364_#Japan225_15057,10.166666666666666,0.0,FULL_STRUCTURED,ai_rejected,REJECT,False,luna,stored,analyst_reject,False,REJECT,
591813800_1788925102_208218984_1788944584_#Japan225_25582,591813800,591813800_1788925102_208218984,#Japan225,1788944583,ASIA,NK,CALL,REQUIRED_NEW_DECISION,meaningful_change,REQUIRED_NEW_DECISION,meaningful_change,new_candidate,591813800_1788925102_208218984_1788943973_#Japan225_10730,10.166666666666666,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
591813800_1788925102_208218984_1788945802_#Japan225_6120,591813800,591813800_1788925102_208218984,#Japan225,1788945802,ASIA,NK,CALL,OTHER_REQUIRED,borderline_prior_requires_fresh_review,OTHER_REQUIRED,borderline_prior_requires_fresh_review,,591813800_1788925102_208218984_1788944584_#Japan225_25582,20.316666666666666,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,qualitative_dispute_unresolved,True,ABSTAIN,
591813800_1788925102_208218984_1788947026_#Japan225_23850,591813800,591813800_1788925102_208218984,#Japan225,1788947026,ASIA,NK,CALL,OTHER_REQUIRED,borderline_prior_requires_fresh_review,OTHER_REQUIRED,borderline_prior_requires_fresh_review,,591813800_1788925102_208218984_1788945802_#Japan225_6120,20.4,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,qualitative_dispute_unresolved,True,ABSTAIN,
591813800_1788925102_208218984_1788948255_#Japan225_30367,591813800,591813800_1788925102_208218984,#Japan225,1788948255,ASIA,NK,CALL,OTHER_REQUIRED,borderline_prior_requires_fresh_review,OTHER_REQUIRED,borderline_prior_requires_fresh_review,,591813800_1788925102_208218984_1788947026_#Japan225_23850,20.483333333333334,0.0,FULL_STRUCTURED,ai_rejected,REJECT,False,luna,stored,analyst_reject,False,REJECT,
591813800_1788925102_208218984_1788949481_#Japan225_27830,591813800,591813800_1788925102_208218984,#Japan225,1788949480,ASIA,NK,CALL,OTHER_REQUIRED,borderline_prior_requires_fresh_review,OTHER_REQUIRED,borderline_prior_requires_fresh_review,,591813800_1788925102_208218984_1788948255_#Japan225_30367,20.416666666666668,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,analyst_abstain_below_adjudication_floor,False,ABSTAIN,
591813800_1788925102_208218984_1788950713_#Japan225_20018,591813800,591813800_1788925102_208218984,#Japan225,1788950712,ASIA,NK,CALL,OTHER_REQUIRED,borderline_prior_requires_fresh_review,OTHER_REQUIRED,borderline_prior_requires_fresh_review,,591813800_1788925102_208218984_1788949481_#Japan225_27830,20.533333333333335,0.0,FULL_STRUCTURED,ai_rejected,REJECT,False,luna,stored,analyst_reject,False,REJECT,
591813800_1788925102_208218984_1788951947_#Japan225_29490,591813800,591813800_1788925102_208218984,#Japan225,1788951946,ASIA,NK,CALL,OTHER_REQUIRED,borderline_prior_requires_fresh_review,OTHER_REQUIRED,borderline_prior_requires_fresh_review,,591813800_1788925102_208218984_1788950713_#Japan225_20018,20.566666666666666,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,qualitative_block_upheld,True,ABSTAIN,
591813800_1788495063_34619250_1788534458_#Spain35_13783,591813800,591813800_1788495063_34619250,#Spain35,1788534317,LON,NK,CALL,REQUIRED_NEW_DECISION,no_prior_authoritative_decision,REQUIRED_NEW_DECISION,no_prior_authoritative_decision,,,,0.0,DEGRADED_NON_TRADING,provider_transport_error,REJECT,False,other,non_full_structured_decision,,False,,
591813800_1788495063_34619250_1788531692_#UK100_9777,591813800,591813800_1788495063_34619250,#UK100,1788531692,LON,NK,CALL,REQUIRED_NEW_DECISION,no_prior_authoritative_decision,REQUIRED_NEW_DECISION,no_prior_authoritative_decision,,,,0.0,FULL_STRUCTURED,ai_abstained,ABSTAIN,False,luna,stored,qualitative_block_upheld,True,ABSTAIN,
