id,audit_request_id,candidate_index,setup_family,setup_taxonomy_enum,entry_branch,decision_state,analyst_decision_state,python_final_allow,final_resolver_reason,rejection_codes,historical_evidence_state,repeatability_status,repeatability_required_live,missing_required_evidence,missing_confirmations,reasons,summary,llm_quality_score
591813800_1788837043_120154281_1788870892_EURNZD_6947,,,micro_continuation_fvg,,continuation_reentry,ABSTAIN,,False,analyst_abstain_below_adjudication_floor,"[""ai_qualitative_consensus_abstain"", ""ai_abstain"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""Clear directional trend context"", ""Cleaner continuation retest""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; ABSTAIN: mandatory displacement and FVG evidence exist, but trend context and retest quality are not sufficiently resolved; historical applicability is insufficient and the target path is obstructed.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key':...",,5.2
591813800_1788837043_120154281_1788871496_EURUSD_3616,,,micro_po3_reversal,,ote_inside_fvg,ABSTAIN,,False,qualitative_block_upheld,"[""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""Confirmed OTE mitigation and reaction.""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; The reversal sequence is strong and the FVG remains valid, but PO3_ENTRY_WAITING, untouched mitigation, and a fresh opposing imbalance make current execution timing unclear.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1768a34...",,6.4
591813800_1788837043_120154281_1788871496_GBPUSD_1844,,,micro_continuation_fvg,,breaker_retest,REJECT,,False,,"[""local_pipeline_error"", ""degraded_ai_response_non_trading""]",INSUFFICIENT_SAMPLE,UNAVAILABLE,False,,"[""full_structured_ai_response""]",rule_notes=intraday_po3;po3_entry_waiting;opposing_obstruction;trend_against_short;adx_too_low;tp_model_unknown; error=selected_ai_provider_failed_closed: provider=openai_remote_api model=gpt-5.6-luna error=ValueError:adjudicator_approve_did_not_resolve_all_objections; rule_score=10.00; best_candidate_score=19.38,,0.0
591813800_1788837043_120154281_1788872101_#Germany40_16241,,,micro_failed_breakout_reclaim,,range_reentry,REJECT,,False,analyst_reject,"[""missing_mandatory_evidence"", ""structural_contradiction"", ""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero"", ""ai_veto"", ""ai_veto_missing_mandatory_evidence""]",INSUFFICIENT_SAMPLE,INSUFFICIENT_SAMPLE,False,,"[""breakout"", ""failure"", ""reclaim"", ""entry confirmation""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Reject: mandatory family sequence evidence is absent or unresolved, and the fresh major HTF opposing imbalance is too close for a reliable range re-entry.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1768a34c6392c71e2aeba87e6d...",,2.5
591813800_1788837043_120154281_1788872101_#USSPX500_1614,,,micro_failed_breakout_reclaim,,range_reentry,REJECT,,False,analyst_reject,"[""MISSING_ENTRY_CONFIRMATION"", ""MISSING_STRUCTURE_CONFIRMATION"", ""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero"", ""ai_veto"", ""ai_veto_missing_mandatory_evidence""]",INSUFFICIENT_SAMPLE,INSUFFICIENT_SAMPLE,False,,"[""entry confirmation"", ""structure confirmation""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; The family requires breakout, failure, reclaim, and entry confirmation. Only displacement and a failed-breakout label are supplied; entry confirmation and structure confirmation remain absent.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ac...",,3.0
591813800_1788837043_120154281_1788872706_#USSPX500_16854,,,micro_failed_breakout_reclaim,,breaker_retest,REJECT,,False,analyst_reject,"[""weak_breaker_origin"", ""weak_retest_quality"", ""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero"", ""ai_veto"", ""ai_veto_structural_contradiction""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,[],"{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Reject: the required sequence is observed, but zero breaker origin quality and weak retest quality materially undermine the claimed breaker hold.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1768a34c6392c71e2aeba87e6dc9a8a085f...",,4.8
591813800_1788837043_120154281_1788872706_EURNZD_18826,,,micro_continuation_fvg,,continuation_reentry,ABSTAIN,,False,qualitative_dispute_unresolved,"[""ai_qualitative_consensus_abstain"", ""ai_abstain"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""Cleaner continuation retest"", ""Structure confirmation""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; ABSTAIN: mid-gap entry improves location, but the micro continuation lacks confirmed structure and has weak retest quality; applicable historical evidence and asset-class priors are insufficient.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '779...",,5.6
591813800_1788837043_120154281_1788872706_EURUSD_16880,,,micro_po3_reversal,,ote_inside_fvg,ABSTAIN,,False,qualitative_block_upheld,"[""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,[],"{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Approve only the deterministic current target: reversal sequence and virgin OTE FVG are valid, execution cost is small, and current TP2 is feasible despite weak retest quality.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1768...",,7.4
591813800_1788837043_120154281_1788872706_GBPUSD_26944,,,micro_continuation_fvg,,breaker_retest,ABSTAIN,,False,qualitative_dispute_unresolved,"[""ai_qualitative_consensus_abstain"", ""ai_abstain"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,[],"{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Valid reversal sequence and feasible current target, but historical evidence is not asset-class applicable and retest quality is weak. Abstain rather than infer edge.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1768a34c6392c7...",,6.2
591813800_1788837043_120154281_1788873312_#USSPX500_20742,,,micro_failed_breakout_reclaim,,breaker_retest,ABSTAIN,,False,qualitative_block_upheld,"[""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""Cleaner retest reaction"", ""Stronger origin evidence""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Required breaker sequence is observed, but the weak retest and zero origin quality leave entry durability unresolved; abstention is preferable to spending risk.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1768a34c6392c71e2aeb...",,6.0
591813800_1788837043_120154281_1788873312_EURNZD_26011,,,micro_continuation_fvg,,continuation_reentry,ABSTAIN,,False,qualitative_dispute_unresolved,"[""ai_qualitative_consensus_abstain"", ""ai_abstain"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""Clear trend continuation confirmation""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; The midpoint offers better entry location and RR, while displacement and FVG freshness support the thesis. However, weak retest quality, low sequence quality, and obstacle risk keep evidence mixed.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7...",,6.0
591813800_1788837043_120154281_1788873312_GBPUSD_11030,,,micro_nested_continuation,,breaker_retest,ABSTAIN,,False,qualitative_dispute_unresolved,"[""ai_qualitative_consensus_abstain"", ""ai_abstain"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""Stronger retest quality."", ""Clearer higher-timeframe alignment.""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Abstain: the reversal structure is credible, but weak retest quality, moderate alignment, nearby obstruction, and mixed historical outcomes make follow-through uncertain.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1768a34c63...",,6.2
591813800_1788837043_120154281_1788873917_EURUSD_14162,,,micro_po3_reversal,,ote_inside_fvg,ABSTAIN,,False,qualitative_block_upheld,"[""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,[],"{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Approve cautiously: breaker-retest structure, virgin state, strong displacement, feasible 1.90R current target, and supportive analogues outweigh modest retest quality and moderate obstacle risk.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '779...",,7.2
591813800_1788837043_120154281_1788874522_#USSPX500_23920,,,micro_failed_breakout_reclaim,,breaker_retest,ABSTAIN,,False,qualitative_block_upheld,"[""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""Cleaner retest response.""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; The breaker thesis is structurally plausible and the FVG remains virgin, but weak retest quality, moderate obstruction, and execution cost leave post-entry behavior unresolved.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1768...",,5.8
591813800_1788837043_120154281_1788874522_EURNZD_12994,,,micro_continuation_fvg,,continuation_reentry,ABSTAIN,,False,qualitative_dispute_unresolved,"[""ai_qualitative_consensus_abstain"", ""ai_abstain"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""Clearer directional trend context."", ""Cleaner FVG retest response.""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Abstain: the mid entry improves reward and timing, but neutral trend context, weak retest quality, low sequence quality, and a fresh opposing imbalance leave continuation unresolved.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c...",,5.9
591813800_1788837043_120154281_1788874522_GBPUSD_24964,,,micro_nested_continuation,,breaker_retest,REJECT,,False,analyst_reject,"[""STRUCTURAL_THESIS_CONTRADICTION"", ""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero"", ""ai_veto"", ""ai_veto_structural_contradiction""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,[],"{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Reject for thesis contradiction: this continuation family has a reversal-marked FVG and zero continuation score. Target feasibility and strong displacement do not resolve that conflict.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b...",,4.2
591813800_1788837043_120154281_1788875127_#USSPX500_21381,,,micro_failed_breakout_reclaim,,breaker_retest,ABSTAIN,,False,qualitative_block_upheld,"[""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""Clearer retest acceptance""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; The breaker thesis is supported by the declared setup and valid FVG, but weak retest quality and a nearby opposing imbalance leave execution and follow-through unresolved.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1768a34c6...",,6.2
591813800_1788837043_120154281_1788875127_EURUSD_20111,,,micro_nested_continuation,,ote_inside_fvg,ABSTAIN,,False,qualitative_block_upheld,"[""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,[],"{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Breaker formation, virgin state, displacement, and clean sequencing support the stated retest thesis. Historical analogues are supportive, but weak retest quality and moderate HTF alignment justify cautious sizing.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample'...",,6.8
591813800_1788837043_120154281_1788875127_GBPUSD_22964,,,micro_nested_continuation,,breaker_retest,REJECT,,False,analyst_reject,"[""THESIS_CONTRADICTION"", ""NO_CONTINUATION_CONFIRMATION"", ""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero"", ""ai_veto"", ""ai_veto_structural_contradiction""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""Continuation follow-through""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Reject: continuation evidence is explicitly absent, while the supplied FVG is reversal-class and continuation_score is zero.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1768a34c6392c71e2aeba87e6dc9a8a085ffcb326fbcd9', 'artifa...",,4.2
591813800_1788837043_120154281_1788875732_#USSPX500_10,,,micro_failed_breakout_reclaim,,range_reentry,REJECT,,False,analyst_reject,"[""missing_mandatory_evidence"", ""sequence_contradiction"", ""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero"", ""ai_veto"", ""ai_veto_missing_mandatory_evidence""]",INSUFFICIENT_SAMPLE,INSUFFICIENT_SAMPLE,False,,"[""Breakout confirmation"", ""Failure confirmation"", ""Reclaim confirmation"", ""Entry confirmation""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Reject: mandatory family sequence evidence is unresolved despite valid FVG, displacement, and stop fields.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1768a34c6392c71e2aeba87e6dc9a8a085ffcb326fbcd9', 'artifact_state': 'ok', '...",,3.2
591813800_1788837043_120154281_1788875732_EURNZD_26903,,,micro_continuation_fvg,,continuation_reentry,ABSTAIN,,False,qualitative_dispute_unresolved,"[""ai_qualitative_consensus_abstain"", ""ai_abstain"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""Cleaner retest"", ""Continuation confirmation""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; The required micro sequence is present, but weak retest and low sequence quality leave follow-through uncertain; the target is feasible but must traverse a fresh moderate opposing imbalance.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace9...",,5.7
591813800_1788837043_120154281_1788876336_#USNDAQ100_29828,,,micro_breaker_retest,,breaker_retest,ABSTAIN,,False,qualitative_block_upheld,"[""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,[],"{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Approve only with reduced size: the declared breaker sequence and intact FVG are supported, costs are negligible, and the current target is feasible; proximity to a fresh opposing imbalance limits follow-through.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample',...",,7.1
591813800_1788837043_120154281_1788876336_EURUSD_16990,,,micro_po3_reversal,,ote_inside_fvg,ABSTAIN,,False,qualitative_block_upheld,"[""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,[],"{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Sequence and reversal thesis are supported; the deterministic current target is feasible. Risk is reduced by the nearby fresh opposing imbalance and mixed history.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1768a34c6392c71e2...",,7.6
591813800_1788837043_120154281_1788876336_GBPUSD_2757,,,micro_nested_continuation,,breaker_retest,ABSTAIN,,False,qualitative_dispute_unresolved,"[""ai_qualitative_consensus_abstain"", ""ai_abstain"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""Applicable asset-class history.""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Abstain: the reversal setup is technically coherent, but applicable historical evidence is insufficient and a fresh opposing imbalance creates unresolved execution uncertainty.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1768...",,6.7
591813800_1788837043_120154281_1788876940_#Germany40_24030,,,micro_failed_breakout_reclaim,,range_reentry,REJECT,,False,analyst_reject,"[""missing_mandatory_sequence"", ""sequence_contradiction"", ""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero"", ""ai_veto"", ""ai_veto_missing_mandatory_evidence""]",INSUFFICIENT_SAMPLE,INSUFFICIENT_SAMPLE,False,,"[""breakout"", ""failure"", ""reclaim"", ""entry confirmation""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Reject because the mandatory failed-breakout sequence is not evidenced. Displacement alone does not establish breakout failure, reclaim, or entry confirmation.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1768a34c6392c71e2aeba...",,3.0
591813800_1788837043_120154281_1788877545_#USNDAQ100_12227,,,micro_breaker_retest,,breaker_retest,ABSTAIN,,False,qualitative_block_upheld,"[""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""Clearer retest acceptance""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; The required breaker sequence is represented and the FVG remains tradable, but very weak retest quality and an immediate opposing imbalance make follow-through uncertain; abstain rather than spend risk.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key...",,5.4
591813800_1788837043_120154281_1788877545_EURUSD_6036,,,micro_nested_continuation,,ote_inside_fvg,ABSTAIN,,False,analyst_abstain_below_adjudication_floor,"[""UNRESOLVED_FOLLOW_THROUGH"", ""ADVERSE_SPARSE_HISTORY"", ""ai_qualitative_consensus_abstain"", ""ai_abstain"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""Clear reversal follow-through is not yet established.""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Abstain: the midpoint reversal setup is structurally valid, but expansion dominance, a nearby opposing imbalance, and adverse sparse exact-family history leave follow-through unresolved.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34...",,6.1
591813800_1788837043_120154281_1788877545_GBPUSD_28009,,,micro_nested_continuation,,breaker_retest,ABSTAIN,,False,qualitative_dispute_unresolved,"[""ai_qualitative_consensus_abstain"", ""ai_abstain"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""Stronger retest confirmation.""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Abstain: midpoint reversal evidence is valid, but weak retest quality, moderate opposing obstruction, and insufficient asset-class history leave follow-through uncertain.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1768a34c63...",,6.1
591813800_1788837043_120154281_1788878149_#Germany40_28329,,,micro_failed_breakout_reclaim,,range_reentry,REJECT,,False,analyst_reject,"[""missing_required_sequence"", ""missing_structure_confirmation"", ""major_nearby_obstacle"", ""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero"", ""ai_veto"", ""ai_veto_sequence_contradiction""]",INSUFFICIENT_SAMPLE,INSUFFICIENT_SAMPLE,False,,"[""Breakout failure and reclaim confirmation"", ""Entry confirmation""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Required family events are not evidenced, while the engine reports missing structure confirmation. A nearby major HTF opposing imbalance materially undermines follow-through.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1768a3...",,3.2
591813800_1788837043_120154281_1788878149_EURUSD_18077,,,micro_po3_reversal,,ote_inside_fvg,ABSTAIN,,False,qualitative_block_upheld,"[""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,[],"{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Approve only the deterministic current target: the reversal sequence and virgin OTE FVG are valid, but low retest quality, moderate alignment, and the opposing imbalance require restrained risk.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796...",,7.4
591813800_1788837043_120154281_1788878753_#USNDAQ100_1469,,,micro_breaker_retest,,breaker_retest,ABSTAIN,,False,analyst_abstain_below_adjudication_floor,"[""ai_qualitative_consensus_abstain"", ""ai_abstain"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,[],"{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; The breaker and touched FVG are structurally valid, but retest quality is only 1.023 and the obstacle is very close; evidence is not strong enough for an executable approval.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1768a3...",,5.2
591813800_1788837043_120154281_1788878753_EURUSD_9335,,,micro_po3_reversal,,ote_inside_fvg,REJECT,,False,analyst_reject,"[""missing_ote_retracement"", ""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero"", ""ai_veto"", ""ai_veto_missing_mandatory_evidence""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,"[""OTE retracement""]","{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; The PO3 displacement and structure are strong, but the family-required OTE retracement is absent. FVG untouched and entry-waiting prevent approval.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1768a34c6392c71e2aeba87e6dc9a8a08...",,5.0
591813800_1788837043_120154281_1788878753_GBPUSD_12399,,,micro_nested_continuation,,breaker_retest,APPROVE,,True,analyst_approve_critic_pass,[],AVAILABLE,INSUFFICIENT_SAMPLE,False,,[],"{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Midpoint reversal evidence is coherent: strong displacement, valid mitigated FVG, intact structure, and feasible current target. Moderate alignment and nearby obstruction warrant reduced size.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ac...",,7.1
591813800_1788837043_120154281_1788878753_GOLD_26506,,,micro_range_reentry,,range_reentry,ABSTAIN,,False,qualitative_dispute_unresolved,"[""ai_qualitative_consensus_abstain"", ""ai_abstain"", ""resolved_risk_multiplier_zero""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,[],"{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Abstain: breaker evidence is coherent and the current target is feasible, but the major virgin HTF imbalance near entry and mixed historical outcomes leave follow-through insufficiently reliable.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '779...",,6.9
591813800_1788837043_120154281_1788879357_#UK100_19229,,,micro_continuation_fvg,,breaker_retest,REJECT,,False,analyst_reject,"[""STRUCTURAL_CONTRADICTION"", ""ai_qualitative_consensus_reject"", ""resolved_risk_multiplier_zero"", ""ai_veto"", ""ai_veto_structural_contradiction""]",AVAILABLE,INSUFFICIENT_SAMPLE,False,,[],"{'ai_reasons': 'provider=openai_remote_api; model=gpt-5.6-luna; tokens=25000; snapshots=0; Valid continuation sequence and virgin FVG are outweighed by a fresh major HTF opposing imbalance immediately beyond entry and adverse analogue outcomes.', 'repeatability_authority': {'status': 'INSUFFICIENT_SAMPLE', 'score_threshold_authority': False, 'trading_eligible': False, 'reason': 'repeatability_insufficient_sample', 'group_key': '7796ace93c34b44c9f1768a34c6392c71e2aeba87e6dc...",,5.0
