id,audit_request_id,candidate_index,setup_family,setup_taxonomy_enum,entry_branch,decision_state,analyst_decision_state,python_final_allow,final_resolver_reason,rejection_codes,historical_evidence_state,repeatability_status,repeatability_required_live,missing_required_evidence,missing_confirmations,reasons,summary,llm_quality_score
,591813800_1788837043_120154281_1788841277_#Germany40_5208,2,,MICRO_FVG_EDGE_REVERSAL,,APPROVE,APPROVE,True,,[],INSUFFICIENT_SAMPLE,,,[],[],"The required FVG edge sequence is supported: displacement/FVG is deterministic, the edge remains virgin and valid, and the feasible current target passes minimum RR.","The virgin FVG edge entry is valid and unmitigated, with displacement and follow-through observed; current target is feasible despite a moderate nearby obstacle.",6.5
,591813800_1788837043_120154281_1788841277_EURJPY_18692,0,,MICRO_CONTINUATION_FVG,,ABSTAIN,ABSTAIN,False,,[],INSUFFICIENT_SAMPLE,,,[],"[""Clean structural confirmation""]","Abstain: required sequence fields are present, but the observed continuation has weak retest quality and unresolved structure confirmation; historical analogues cannot support this FX decision.","Displacement, trend regime, and a valid continuation FVG are present, but structure confirmation and retest quality are weak. Historical evidence is insufficient for FX; abstain.",5.2
,591813800_1788837043_120154281_1788841277_EURJPY_18692,1,,MICRO_CONTINUATION_FVG,,ABSTAIN,ABSTAIN,False,,[],INSUFFICIENT_SAMPLE,,,[],"[""Clean structural confirmation""]","Abstain: the midpoint setup is structurally valid and target-feasible, but continuation confirmation is unresolved, retest quality is weak, and the historical sample is not applicable to FX.","The midpoint entry has strong displacement and a valid fresh FVG with better RR, but structure confirmation and retest quality remain weak. FX historical applicability is insufficient; abstain.",5.5
,591813800_1788837043_120154281_1788841277_EURJPY_18692,2,,MICRO_CONTINUATION_FVG,,ABSTAIN,ABSTAIN,False,,[],INSUFFICIENT_SAMPLE,,,[],"[""Clean structural confirmation""]","Abstain: the edge entry is valid but has weak continuation and retest evidence, unresolved structure confirmation, and no applicable FX historical support.","The edge entry has strong displacement and a valid FVG, but weak retest quality and unresolved structure confirmation reduce follow-through. FX historical applicability is insufficient; abstain.",4.9
,591813800_1788837043_120154281_1788841277_USDJPY_19332,0,,MICRO_CONTINUATION_FVG,,ABSTAIN,ABSTAIN,False,,[],ADVERSE,,,[],"[""Cleaner continuation confirmation""]","Evidence supports displacement and a valid virgin FVG, but retest quality and historical outcomes do not justify capital deployment.","Continuation displacement and a virgin FVG are present, but retest quality is weak and retrieved analogues are predominantly adverse. No mandatory family evidence is missing; abstain.",5.2
,591813800_1788837043_120154281_1788841277_USDJPY_19332,1,,MICRO_CONTINUATION_FVG,,ABSTAIN,ABSTAIN,False,,[],ADVERSE,,,[],"[""Cleaner continuation confirmation""]","The fresh FVG and displacement are valid, but weak retest quality, absent structure confirmation, and adverse analogues leave follow-through unclear.","The edge entry uses a fresh continuation FVG with strong displacement, but retest quality is weak and analogue outcomes are adverse. Abstain pending cleaner confirmation.",5.0
,591813800_1788837043_120154281_1788841277_USDJPY_19332,2,,MICRO_CONTINUATION_FVG,,ABSTAIN,ABSTAIN,False,,[],ADVERSE,,,[],"[""Cleaner continuation confirmation""]","The continuation thesis is supported by displacement and FVG state, but the nearby obstruction, weak retest, and adverse analogues make target survival and follow-through uncertain.","The midpoint entry has strong displacement and a virgin FVG, but a nearby opposing obstruction requires target arbitration and weak retest quality leaves follow-through unclear. Abstain.",4.6
,591813800_1788837043_120154281_1788841885_GOLD_866,0,,MICRO_OTE_REVERSAL,,ABSTAIN,ABSTAIN,False,,[],MIXED,,,[],"[""Cleaner reaction away from the opposing imbalance""]","Sequence and OTE/FVG evidence support the reversal, but moderate HTF alignment, weak retest quality, adverse context, and a nearby opposing imbalance leave execution outcome unclear.","Required OTE reversal sequence is present and the FVG remains valid, but moderate HTF alignment and a near opposing imbalance make follow-through uncertain.",6.8
,591813800_1788837043_120154281_1788841885_GOLD_866,1,,MICRO_BREAKER_RETEST,,ABSTAIN,ABSTAIN,False,,[],MIXED,,,[],"[""Stronger clean retest response""]","The breaker thesis is structurally supported, but the supplied retest quality is only 1.0676 and the nearby opposing imbalance makes post-entry behavior uncertain.","Breaker-retest requirements are declared present, but supplied retest quality is weak and the nearby opposing imbalance reduces confidence in clean continuation.",5.9
,591813800_1788837043_120154281_1788841885_GOLD_866,2,,MICRO_NESTED_CONTINUATION,,REJECT,REJECT,False,,"[""structural_thesis_contradiction""]",MIXED,,,[],"[""Valid continuation-specific expansion evidence""]","Reject: MICRO_NESTED_CONTINUATION is contradicted by the supplied reversal FVG classification and low continuation score, despite otherwise valid sequence and target fields.","The candidate claims nested continuation, but the supplied FVG is explicitly reversal-context with continuation false and a very low continuation score; the thesis is structurally contradicted.",3.1
,591813800_1788837043_120154281_1788841885_NZDJPY_23240,0,,MICRO_CONTINUATION_FVG,,REJECT,REJECT,False,,"[""STRUCTURAL_CONTRADICTION""]",ADVERSE,,,[],[],"Reject: touched continuation imbalance, weak retest, and fresh nearby obstruction materially contradict a clean continuation entry.","Reject: the continuation thesis is weakened by a touched FVG, poor retest quality, adverse analogues, and a nearby opposing obstacle despite acceptable structural target feasibility.",3.2
,591813800_1788837043_120154281_1788841885_NZDJPY_23240,1,,MICRO_CONTINUATION_FVG,,ABSTAIN,ABSTAIN,False,,[],ADVERSE,,,[],[],"Abstain: clean virgin FVG is offset by adverse close analogues, weak feasible liquidity RR, and reliance on a synthetic 1.05 RR target.","Abstain: the virgin continuation FVG and displacement support the thesis, but close analogue outcomes are adverse and the only feasible target relies on a low 1.05 RR fallback.",4.4
,591813800_1788837043_120154281_1788841885_NZDJPY_23240,2,,MICRO_CONTINUATION_FVG,,ABSTAIN,ABSTAIN,False,,[],ADVERSE,,,[],[],"Abstain: virgin FVG quality is constructive, but adverse analogues, low liquidity RR, and synthetic fallback dependence leave the trade insufficiently proven.","Abstain: the virgin FVG and strong displacement are supportive, but adverse analogues and a low-RR synthetic fallback leave follow-through insufficiently established.",4.5
,591813800_1788837043_120154281_1788842488_CHFJPY_9141,0,,MICRO_CONTINUATION_FVG,,ABSTAIN,ABSTAIN,False,,[],INSUFFICIENT_SAMPLE,,,[],"[""Structure confirmation"", ""Clean retest""]","ABSTAIN: valid displacement and FVG, but unresolved structure confirmation, weak retest quality, and non-killzone timing leave follow-through unclear.","Displacement and FVG validity are present, but structure confirmation is unresolved, retest quality is weak, and the setup is outside killzone. Historical evidence is not asset-class applicable.",4.2
,591813800_1788837043_120154281_1788842488_CHFJPY_9141,1,,MICRO_CONTINUATION_FVG,,ABSTAIN,ABSTAIN,False,,[],INSUFFICIENT_SAMPLE,,,[],"[""Structure confirmation"", ""Clean retest""]","ABSTAIN: best deterministic RR among candidates, but weak retest quality, unresolved structure confirmation, and non-killzone timing leave continuation follow-through uncertain.","The mid-entry improves reward-to-risk and the FVG remains valid, but unresolved structure confirmation and weak retest quality prevent a reliable continuation assessment.",4.8
,591813800_1788837043_120154281_1788842488_CHFJPY_9141,2,,MICRO_CONTINUATION_FVG,,ABSTAIN,ABSTAIN,False,,[],INSUFFICIENT_SAMPLE,,,[],"[""Structure confirmation"", ""Clean retest""]",ABSTAIN: valid edge entry and displacement are insufficient without structure confirmation; retest quality is weak and timing is outside killzone.,"The edge entry uses a valid but merely touched FVG, with weak retest quality and unresolved structure confirmation. Timing and asset-class evidence do not support approval.",4.0
,591813800_1788837043_120154281_1788842488_GOLD_4943,0,,MICRO_OTE_REVERSAL,,ABSTAIN,ABSTAIN,False,,[],MIXED,,,[],"[""Cleaner retest response"", ""Stronger directional alignment""]","Sequence and FVG validity support the reversal thesis, but target obstruction, weak alignment, and low retest quality leave execution outcome unclear; abstain rather than force approval.","Required OTE reversal sequence is present and the FVG remains valid, but weak HTF alignment, poor retest quality, and nearby opposing obstruction make follow-through uncertain.",6.2
,591813800_1788837043_120154281_1788842488_GOLD_4943,1,,MICRO_BREAKER_RETEST,,ABSTAIN,ABSTAIN,False,,[],MIXED,,,[],"[""Cleaner breaker retest"", ""Directional acceptance above obstacle""]","The breaker formation and retest are supplied, but retest quality is weak and the nearby opposing imbalance reduces follow-through; evidence is too uncertain for approval.","The required breaker sequence is represented and the level remains structurally valid, but very weak retest quality and obstructed clearance make the breaker thesis insufficiently reliable for capital.",5.8
,591813800_1788837043_120154281_1788842488_GOLD_4943,2,,MICRO_NESTED_CONTINUATION,,REJECT,REJECT,False,,"[""STRUCTURAL_CONTRADICTION""]",MIXED,,,[],"[""Valid continuation context"", ""Bullish higher-timeframe alignment""]","Reject: the nested continuation thesis conflicts with explicit reversal FVG classification, continuation=false, low continuation score, and bearish higher-timeframe directional fields.",The nested continuation thesis is contradicted by the supplied reversal FVG context and low continuation score; bearish higher-timeframe fields further undermine the claimed continuation.,4.9
,591813800_1788837043_120154281_1788842488_NZDJPY_21597,0,,MICRO_CONTINUATION_FVG,,ABSTAIN,ABSTAIN,False,,[],INSUFFICIENT_SAMPLE,,,[],"[""Clearer trend-context confirmation.""]","The mandatory displacement and continuation FVG evidence is present, but context is only indirect and historical evidence is insufficient for this asset class; abstention is preferable to unsupported approval.","Displacement and continuation FVG are present and tradable, but trend context is indirect and applicable historical evidence is insufficient. Abstain rather than spend risk.",5.6
,591813800_1788837043_120154281_1788842488_NZDJPY_21597,1,,MICRO_CONTINUATION_FVG,,ABSTAIN,ABSTAIN,False,,[],INSUFFICIENT_SAMPLE,,,[],"[""Clearer trend-context confirmation.""]","The continuation displacement and FVG entry requirements are satisfied, but the supplied sequence has weak confirmation and the historical sample lacks asset-class applicability; abstain.","The midpoint entry is valid within a fresh continuation FVG, but context confirmation and applicable history are insufficient. Abstain despite acceptable deterministic target feasibility.",5.7
,591813800_1788837043_120154281_1788842488_NZDJPY_21597,2,,MICRO_CONTINUATION_FVG,,ABSTAIN,ABSTAIN,False,,[],INSUFFICIENT_SAMPLE,,,[],"[""Clearer trend-context confirmation.""]","The required displacement and continuation FVG are present, but edge retest quality and sequence confirmation are weak while applicable historical evidence is insufficient; abstain.","The edge entry uses a fresh, valid continuation FVG, but retest quality and sequence confirmation are weak and applicable history is insufficient. Abstain from capital deployment.",5.4
,591813800_1788837043_120154281_1788843091_#Germany40_7893,0,,MICRO_BREAKER_RETEST,,REJECT,REJECT,False,,"[""missing_mandatory_evidence""]",MIXED,,,"[""breaker formation"", ""clean retest""]","[""Breaker formation"", ""Clean retest""]",Mandatory breaker-retest evidence is unresolved. The optional HTF BOS absence is not used against this candidate.,"Reject: the breaker thesis lacks explicit formation and clean-retest evidence, while the supplied retest quality is weak and a nearby opposing imbalance constrains follow-through.",4.2
